Latitude,Longitude,Region
44.73,12.58,1.0
44.73,12.42,0.0
44.73,12.65,1.0
44.73,12.42,0.0
44.73,12.58,1.0
44.73,12.65,1.0
44.73,12.42,0.0
44.63,12.8,1.0
44.73,12.73,1.0
44.63,12.42,0.0
44.63,12.58,1.0
44.63,12.65,1.0
44.63,12.42,0.0
43.43,7.25,1.0
43.43,7.25,1.0
43.86,13.08,0.0
43.9,13.13,0.0
43.97,13.22,0.0
43.9,13.13,0.0
43.86,13.08,0.0
43.97,13.22,0.0
43.95,13.36,0.0
44.06,13.32,0.0
43.78,13.18,0.0
43.82,13.23,0.0
43.92,13.32,0.0
43.78,13.18,0.0
43.82,13.23,0.0
43.86,13.08,0.0
43.9,13.12,0.0
43.98,13.22,0.0
43.86,13.08,0.0
43.99,13.41,0.0
44.06,13.32,0.0
43.78,13.18,0.0
43.83,13.22,0.0
43.87,13.27,0.0
43.78,13.18,0.0
43.83,13.22,0.0
43.43,7.25,1.0
43.07,5.13,1.0
43.07,5.12,1.0
43.07,5.13,1.0
43.1,5.08,1.0
43.24,4.88,1.0
43.43,7.25,1.0
43.43,7.25,1.0
43.07,5.13,1.0
43.24,4.88,1.0
43.07,5.12,1.0
43.43,7.25,1.0
43.42,7.85,1.0
43.07,5.12,1.0
43.42,7.86,1.0
43.44,7.86,1.0
43.05,5.13,1.0
43.43,7.86,1.0
43.45,7.85,1.0
43.42,7.79,1.0
43.43,7.25,1.0
43.42,7.85,1.0
43.07,5.12,1.0
43.07,5.12,1.0
43.07,5.13,1.0
43.41,7.85,1.0
43.42,7.85,1.0
43.43,7.85,1.0
43.42,7.85,1.0
43.4,7.83,1.0
43.41,7.82,1.0
43.42,7.85,1.0
43.42,7.86,1.0
43.42,7.85,1.0
43.43,7.85,1.0
43.38,7.68,1.0
43.42,7.98,1.0
11.02,-49.76,1.0
14.68,-40.7,1.0
22.32,-38.25,1.0
33.94,-33.04,1.0
33.97,-22.47,1.0
-46.02,62.47,5.0
-45.58,62.45,5.0
-46.01,62.48,5.0
-45.2,63.11,5.0
-44.49,63.4,5.0
-44.35,63.52,5.0
-44.05,64.18,5.0
-44.1,62.28,5.0
-44.14,63.38,5.0
-44.03,64.21,5.0
42.35,-8.59,1.0
42.34,-8.61,1.0
42.33,-8.62,1.0
42.39,-9.05,1.0
42.43,-8.97,1.0
42.54,-8.94,1.0
42.59,-8.88,1.0
42.7,-8.69,1.0
42.7,-8.69,1.0
42.66,-8.74,1.0
42.66,-8.74,1.0
42.65,-8.74,1.0
42.65,-8.75,1.0
42.65,-8.75,1.0
42.64,-8.76,1.0
42.64,-8.76,1.0
42.64,-8.77,1.0
42.64,-8.77,1.0
42.63,-8.79,1.0
42.62,-8.83,1.0
42.16,-9.48,1.0
49.5,-10.5,1.0
49.5,-10.5,1.0
49.5,-11.0,1.0
49.5,-11.0,1.0
49.5,-11.51,1.0
49.42,-11.99,1.0
49.33,-12.49,1.0
49.19,-12.94,1.0
49.0,-13.5,1.0
48.85,-13.95,1.0
48.85,-13.95,1.0
48.5,-15.01,1.0
48.5,-15.01,1.0
48.5,-14.93,1.0
48.48,-14.94,1.0
48.48,-14.93,1.0
48.48,-14.93,1.0
48.47,-14.92,1.0
48.47,-14.92,1.0
48.47,-14.94,1.0
48.47,-14.94,1.0
49.0,-13.5,1.0
48.97,-13.5,1.0
48.97,-13.5,1.0
48.97,-13.51,1.0
48.97,-13.51,1.0
48.98,-13.52,1.0
48.98,-13.52,1.0
48.98,-13.52,1.0
48.97,-13.52,1.0
49.33,-12.52,1.0
49.33,-12.49,1.0
49.33,-12.49,1.0
49.33,-12.49,1.0
49.33,-12.49,1.0
49.34,-12.48,1.0
49.34,-12.48,1.0
49.35,-12.48,1.0
49.35,-12.48,1.0
49.34,-12.45,1.0
49.34,-12.45,1.0
49.5,-11.5,1.0
49.46,-11.48,1.0
49.46,-11.48,1.0
49.45,-11.49,1.0
49.45,-11.49,1.0
49.45,-11.48,1.0
49.45,-11.48,1.0
49.46,-11.48,1.0
49.46,-11.48,1.0
49.46,-11.46,1.0
49.46,-11.46,1.0
49.47,-10.53,1.0
49.47,-10.53,1.0
49.46,-10.54,1.0
49.46,-10.54,1.0
49.46,-10.54,1.0
49.46,-10.54,1.0
49.47,-10.53,1.0
49.47,-10.53,1.0
49.45,-10.53,1.0
49.45,-10.53,1.0
48.66,-11.0,1.0
48.67,-11.5,1.0
48.67,-11.5,1.0
48.67,-11.51,1.0
48.67,-12.01,1.0
48.67,-12.01,1.0
48.34,-11.99,1.0
48.33,-11.51,1.0
48.34,-11.0,1.0
47.55,-8.55,1.0
49.5,-10.0,1.0
49.5,-11.0,1.0
49.41,-11.6,1.0
49.26,-12.81,1.0
49.13,-13.43,1.0
49.18,-10.65,1.0
48.72,-10.93,1.0
48.81,-9.71,1.0
48.48,-8.78,1.0
48.06,-9.08,1.0
48.15,-7.78,1.0
47.68,-8.06,1.0
47.77,-6.83,1.0
38.59,-9.28,1.0
38.58,-9.28,1.0
38.55,-9.28,1.0
38.55,-9.27,1.0
38.56,-9.28,1.0
38.63,-9.28,1.0
38.63,-9.31,1.0
38.57,-9.34,1.0
38.49,-9.37,1.0
38.69,-9.47,1.0
38.68,-9.58,1.0
38.68,-9.67,1.0
38.43,-9.01,1.0
38.3,-8.87,1.0
26.1,-16.5,1.0
25.64,-29.12,1.0
25.62,-29.97,1.0
25.61,-30.13,1.0
25.58,-30.98,1.0
25.55,-31.8,1.0
25.54,-32.2,1.0
25.51,-33.03,1.0
25.5,-33.34,1.0
25.51,-33.33,1.0
25.14,-33.14,1.0
25.72,-33.08,1.0
25.33,-32.94,1.0
25.28,-33.72,1.0
25.29,-33.72,1.0
25.28,-33.58,1.0
25.28,-33.34,1.0
25.28,-33.09,1.0
25.28,-32.89,1.0
25.27,-32.68,1.0
25.2,-32.88,1.0
24.91,-33.08,1.0
25.04,-33.13,1.0
25.55,-33.13,1.0
25.77,-33.0,1.0
25.53,-33.0,1.0
25.29,-33.0,1.0
25.35,-33.0,1.0
25.36,-33.0,1.0
25.38,-33.25,1.0
25.39,-33.41,1.0
25.39,-33.52,1.0
25.84,-33.52,1.0
26.17,-33.6,1.0
26.19,-33.6,1.0
26.57,-33.07,1.0
27.51,-31.82,1.0
27.82,-31.41,1.0
28.26,-30.8,1.0
28.65,-30.29,1.0
28.87,-30.0,1.0
29.09,-29.67,1.0
29.72,-28.74,1.0
30.0,-28.46,1.0
30.01,-28.46,1.0
30.01,-28.46,1.0
30.17,-28.34,1.0
30.2,-28.3,1.0
30.06,-28.38,1.0
30.33,-28.07,1.0
30.77,-26.58,1.0
30.81,-26.46,1.0
30.81,-26.46,1.0
31.04,-25.68,1.0
31.27,-24.88,1.0
31.75,-23.25,1.0
31.85,-22.95,1.0
32.0,-22.5,1.0
32.0,-22.5,1.0
32.42,-22.09,1.0
32.67,-21.83,1.0
32.92,-21.58,1.0
33.19,-21.31,1.0
33.47,-21.03,1.0
33.76,-20.74,1.0
34.05,-20.45,1.0
70.33,18.95,0.0
70.33,18.95,0.0
70.37,18.2,0.0
70.37,18.2,0.0
70.41,17.3,1.0
70.41,17.3,1.0
70.42,17.22,1.0
70.42,17.22,1.0
70.41,17.18,1.0
70.41,17.18,1.0
70.33,18.92,0.0
70.33,18.92,0.0
70.37,18.32,0.0
70.37,18.32,0.0
70.4,17.5,0.0
70.4,17.5,0.0
70.42,17.17,1.0
70.42,17.17,1.0
70.41,17.22,1.0
70.41,17.22,1.0
49.17,-12.78,1.0
49.12,-12.39,1.0
49.2,-12.25,1.0
49.35,-11.83,1.0
49.38,-11.59,1.0
51.55,-8.25,1.0
49.43,-11.25,1.0
49.1,-13.3,1.0
49.34,-11.41,1.0
49.49,-10.99,1.0
49.56,-11.12,1.0
70.33,18.95,0.0
70.33,18.95,0.0
70.37,18.2,0.0
70.37,18.2,0.0
70.41,17.3,1.0
70.41,17.3,1.0
70.41,17.22,1.0
70.41,17.22,1.0
70.42,17.17,1.0
70.42,17.17,1.0
70.33,18.9,0.0
70.33,18.9,0.0
70.37,18.13,0.0
70.37,18.13,0.0
70.4,17.3,1.0
70.4,17.3,1.0
70.41,17.22,1.0
70.41,17.22,1.0
70.42,17.16,1.0
70.42,17.16,1.0
38.64,-9.35,1.0
38.62,-9.37,1.0
38.61,-9.39,1.0
38.64,-9.42,1.0
38.66,-9.39,1.0
38.66,-9.37,1.0
38.63,-9.31,1.0
38.59,-9.32,1.0
38.57,-9.33,1.0
38.58,-9.28,1.0
38.6,-9.28,1.0
38.63,-9.28,1.0
38.56,-9.28,1.0
38.55,-9.27,1.0
38.49,-9.26,1.0
38.46,-9.22,1.0
38.46,-9.28,1.0
38.69,-9.47,1.0
38.69,-9.5,1.0
38.69,-9.57,1.0
38.68,-9.63,1.0
38.58,-9.64,1.0
38.6,-9.56,1.0
38.63,-9.48,1.0
38.67,-9.43,1.0
38.42,-8.97,1.0
38.35,-8.9,1.0
38.3,-8.87,1.0
38.27,-9.03,1.0
38.34,-8.96,1.0
38.39,-8.9,1.0
38.41,-8.88,1.0
70.33,18.95,0.0
70.33,18.95,0.0
70.37,18.58,0.0
70.37,18.58,0.0
70.4,17.3,1.0
70.4,17.3,1.0
70.42,17.17,1.0
70.42,17.17,1.0
70.41,17.22,1.0
70.41,17.22,1.0
70.33,18.95,0.0
70.33,18.95,0.0
70.37,18.2,0.0
70.37,18.2,0.0
70.41,17.3,1.0
70.41,17.3,1.0
70.41,17.22,1.0
70.41,17.22,1.0
70.42,17.17,1.0
70.42,17.17,1.0
70.33,18.95,0.0
70.33,18.95,0.0
70.37,18.2,0.0
70.41,17.3,1.0
70.41,17.3,1.0
70.41,17.22,1.0
70.41,17.22,1.0
70.42,17.17,1.0
70.42,17.17,1.0
70.33,18.95,0.0
70.33,18.95,0.0
70.37,18.2,0.0
70.37,18.2,0.0
70.41,17.3,1.0
70.41,17.3,1.0
70.41,17.22,1.0
70.41,17.22,1.0
38.65,-9.43,1.0
38.69,-9.5,1.0
38.68,-9.62,1.0
38.61,-9.37,1.0
38.58,-9.41,1.0
38.5,-9.47,1.0
38.55,-9.34,1.0
38.57,-9.28,1.0
38.55,-9.28,1.0
38.52,-9.28,1.0
38.47,-9.32,1.0
38.63,-9.31,1.0
38.48,-9.37,1.0
38.5,-9.26,1.0
38.46,-9.24,1.0
38.42,-8.87,1.0
38.3,-8.92,1.0
38.42,-8.95,1.0
38.44,-8.99,1.0
38.43,-9.1,1.0
47.43,-7.27,1.0
69.74,16.66,1.0
38.69,-9.26,1.0
38.66,-9.37,1.0
38.66,-9.39,1.0
38.65,-9.43,1.0
38.58,-9.41,1.0
38.59,-9.39,1.0
38.64,-9.36,1.0
38.63,-9.3,1.0
38.63,-9.28,1.0
38.59,-9.32,1.0
38.69,-9.58,1.0
38.69,-9.68,1.0
38.56,-9.65,1.0
38.62,-9.48,1.0
38.8,-9.68,1.0
38.8,-9.77,1.0
38.52,-9.28,1.0
47.48,-9.58,1.0
38.47,-9.32,1.0
38.55,-9.34,1.0
48.34,-8.25,1.0
38.93,-9.98,1.0
38.93,-9.87,1.0
38.93,-9.67,1.0
38.94,-9.48,1.0
38.17,-8.97,1.0
38.4,-8.9,1.0
38.34,-8.89,1.0
38.31,-8.86,1.0
38.29,-8.86,1.0
38.26,-8.92,1.0
38.29,-9.01,1.0
38.31,-8.98,1.0
38.45,-8.98,1.0
38.44,-8.99,1.0
38.41,-9.05,1.0
69.77,16.67,1.0
69.77,16.8,1.0
69.75,16.9,1.0
69.78,16.8,1.0
69.8,16.87,1.0
69.77,16.87,1.0
49.54,-10.68,1.0
47.42,-7.27,1.0
47.49,-7.21,1.0
47.57,-7.18,1.0
47.52,-7.21,1.0
47.75,-6.94,1.0
47.45,-8.54,1.0
47.83,-7.89,1.0
47.79,-8.02,1.0
49.66,-10.0,1.0
49.08,-13.42,1.0
49.19,-12.81,1.0
49.4,-11.53,1.0
38.64,-9.36,1.0
38.59,-9.39,1.0
38.55,-9.34,1.0
38.59,-9.32,1.0
38.57,-9.28,1.0
38.55,-9.28,1.0
38.65,-9.42,1.0
38.69,-9.47,1.0
38.8,-9.51,1.0
38.69,-9.26,1.0
38.55,-9.34,1.0
38.58,-9.41,1.0
38.55,-9.27,1.0
38.48,-9.37,1.0
38.5,-9.22,1.0
38.48,-9.38,1.0
38.62,-9.48,1.0
38.65,-9.53,1.0
38.42,-9.33,1.0
38.68,-9.22,1.0
38.52,-9.27,1.0
38.5,-9.28,1.0
38.39,-9.39,1.0
38.46,-9.46,1.0
38.65,-9.53,1.0
38.68,-9.62,1.0
38.68,-9.68,1.0
38.6,-9.56,1.0
38.8,-9.9,1.0
38.76,-9.64,1.0
42.46,-58.64,1.0
40.92,-54.5,1.0
37.62,-40.02,1.0
37.56,-40.05,1.0
37.56,-40.05,1.0
37.57,-40.05,1.0
37.57,-40.05,1.0
37.47,-40.15,1.0
37.47,-40.15,1.0
37.47,-40.14,1.0
37.47,-40.14,1.0
37.37,-40.24,1.0
37.28,-40.35,1.0
37.28,-40.35,1.0
37.29,-40.34,1.0
37.29,-40.34,1.0
37.3,-40.36,1.0
37.28,-40.48,1.0
37.28,-40.48,1.0
37.29,-40.45,1.0
37.29,-40.45,1.0
37.35,-41.0,1.0
37.35,-41.0,1.0
37.36,-41.0,1.0
37.36,-41.0,1.0
37.38,-41.05,1.0
36.91,-40.79,1.0
37.16,-40.6,1.0
37.16,-40.6,1.0
37.03,-40.82,1.0
37.03,-40.82,1.0
37.03,-40.82,1.0
37.03,-40.82,1.0
37.2,-41.02,1.0
37.2,-41.02,1.0
37.2,-41.02,1.0
37.2,-41.02,1.0
37.23,-41.09,1.0
37.21,-41.23,1.0
40.01,-55.77,1.0
40.45,-56.33,1.0
41.78,-58.83,1.0
42.33,-59.57,1.0
43.34,-65.16,1.0
43.03,-65.02,1.0
43.03,-65.02,1.0
43.33,-65.17,1.0
43.33,-65.17,1.0
43.03,-65.02,1.0
43.03,-65.02,1.0
43.33,-65.17,1.0
43.33,-65.17,1.0
43.33,-65.15,1.0
43.25,-65.23,1.0
43.32,-65.18,1.0
43.32,-65.18,1.0
43.32,-65.18,1.0
43.32,-65.18,1.0
36.01,-63.5,1.0
36.02,-63.27,1.0
36.17,-63.27,1.0
36.15,-62.78,1.0
36.15,-62.78,1.0
35.77,-62.61,1.0
35.82,-62.63,1.0
35.82,-62.63,1.0
39.54,-63.95,1.0
40.25,-64.58,1.0
40.25,-64.58,1.0
40.25,-64.58,1.0
40.35,-64.8,1.0
40.35,-64.8,1.0
43.03,-65.02,1.0
43.03,-65.02,1.0
43.32,-65.21,1.0
43.33,-65.17,1.0
43.33,-65.17,1.0
43.73,-54.07,1.0
42.75,-50.25,1.0
43.08,-50.25,1.0
41.54,-50.22,1.0
39.88,-50.23,1.0
38.0,-50.23,1.0
38.51,-50.24,1.0
37.0,-50.25,1.0
35.52,-50.23,1.0
33.5,-50.25,1.0
34.0,-50.25,1.0
33.0,-50.25,1.0
33.0,-47.58,1.0
32.99,-45.6,1.0
33.0,-44.93,1.0
33.0,-42.92,1.0
33.0,-40.25,1.0
33.5,-39.78,1.0
34.98,-39.15,1.0
35.5,-38.92,1.0
37.0,-38.28,1.0
37.5,-38.07,1.0
39.0,-37.42,1.0
40.0,-37.01,1.0
40.5,-37.0,1.0
42.0,-37.0,1.0
42.5,-37.0,1.0
44.01,-37.01,1.0
46.0,-36.99,1.0
46.52,-36.99,1.0
48.01,-36.99,1.0
48.48,-37.0,1.0
50.01,-37.0,1.0
50.5,-37.0,1.0
54.5,-37.0,1.0
55.0,-36.98,1.0
56.63,-39.07,1.0
57.05,-39.58,1.0
58.7,-41.67,1.0
59.68,-42.92,1.0
59.81,-43.11,1.0
60.87,-48.08,1.0
59.87,-48.78,1.0
58.7,-50.05,1.0
59.35,-49.31,1.0
57.61,-51.22,1.0
55.9,-53.08,1.0
56.2,-52.77,1.0
55.12,-53.93,1.0
42.2,-54.65,1.0
41.17,-49.5,1.0
41.2,-49.55,1.0
40.24,-45.0,1.0
38.39,-39.97,1.0
36.64,-35.5,1.0
32.66,-26.64,1.0
30.75,-23.2,1.0
29.0,-19.27,1.0
30.98,-10.45,1.0
30.98,-10.45,1.0
30.98,-10.45,1.0
30.98,-10.45,1.0
31.0,-10.47,1.0
31.0,-10.47,1.0
31.0,-10.47,1.0
31.1,-10.5,1.0
31.1,-10.5,1.0
31.1,-10.05,1.0
31.1,-10.05,1.0
31.13,-10.53,1.0
31.19,-10.62,1.0
31.19,-10.62,1.0
31.19,-10.61,1.0
31.2,-10.6,1.0
31.2,-10.6,1.0
31.22,-10.73,1.0
31.22,-10.73,1.0
31.22,-10.73,1.0
31.22,-10.73,1.0
31.23,-10.78,1.0
31.23,-10.79,1.0
31.23,-10.78,1.0
31.23,-10.86,1.0
31.23,-10.83,1.0
31.23,-10.83,1.0
31.23,-10.85,1.0
31.23,-10.08,1.0
31.23,-10.08,1.0
31.23,-10.98,1.0
31.23,-10.97,1.0
31.23,-10.97,1.0
31.23,-10.98,1.0
31.23,-10.97,1.0
31.23,-10.97,1.0
31.02,-11.08,1.0
31.02,-11.08,1.0
31.15,-11.1,1.0
31.15,-11.1,1.0
31.17,-11.08,1.0
31.17,-11.08,1.0
28.07,-15.18,1.0
28.23,-18.44,1.0
35.17,-32.57,1.0
36.52,-36.87,1.0
40.39,-46.02,1.0
42.99,-49.52,1.0
43.0,-49.5,1.0
31.48,-10.72,1.0
31.5,-10.72,1.0
27.73,-13.97,1.0
23.98,-17.0,1.0
23.92,-17.02,1.0
23.92,-17.02,1.0
23.93,-17.02,1.0
23.93,-17.02,1.0
23.93,-17.02,1.0
23.9,-16.98,1.0
23.92,-17.0,1.0
23.92,-17.0,1.0
23.93,-17.0,1.0
23.93,-17.0,1.0
23.97,-16.1,1.0
24.0,-16.08,1.0
24.0,-16.08,1.0
24.0,-16.08,1.0
24.0,-16.08,1.0
24.0,-16.08,1.0
27.65,-17.38,1.0
30.03,-20.92,1.0
32.13,-24.5,1.0
34.28,-28.52,1.0
36.05,-32.28,1.0
37.82,-36.4,1.0
39.52,-41.05,1.0
40.97,-45.62,1.0
43.03,-49.48,1.0
43.75,-54.32,1.0
45.25,-59.08,1.0
46.8,-52.5,1.0
50.86,-51.46,1.0
55.18,-51.04,1.0
55.22,-51.08,1.0
55.63,-51.26,1.0
56.06,-51.72,1.0
58.17,-50.93,1.0
60.17,-48.67,1.0
60.17,-48.67,1.0
58.95,-50.07,1.0
59.05,-49.93,1.0
57.38,-51.78,1.0
56.3,-52.9,1.0
56.33,-52.87,1.0
55.51,-53.72,1.0
55.61,-53.6,1.0
55.31,-53.85,1.0
55.41,-53.8,1.0
54.54,-53.09,1.0
54.88,-53.86,1.0
54.21,-52.53,1.0
54.89,-52.94,1.0
54.89,-52.94,1.0
51.74,-48.41,1.0
51.82,-48.64,1.0
52.37,-47.31,1.0
48.28,-49.03,1.0
48.65,-51.88,1.0
53.68,-55.55,0.0
55.64,-53.6,1.0
58.21,-50.9,1.0
55.02,-48.24,1.0
48.26,-48.23,1.0
44.67,-48.23,1.0
42.54,-61.4,1.0
44.27,-63.32,1.0
23.22,-159.2,2.0
23.92,-159.5,2.0
24.22,-157.5,2.0
35.3,-142.8,2.0
35.42,-139.2,2.0
15.92,62.19,3.0
7.86,67.23,3.0
18.97,58.49,3.0
18.95,58.39,3.0
32.95,-117.3,2.0
29.85,-123.6,2.0
31.42,-122.0,2.0
32.09,-120.6,2.0
31.42,-122.0,2.0
33.18,-118.4,2.0
33.48,-117.8,2.0
33.49,-117.8,2.0
33.67,-118.1,2.0
34.26,-119.3,2.0
34.4,-119.8,2.0
34.28,-120.0,2.0
34.46,-120.5,2.0
34.45,-120.5,2.0
34.45,-120.5,2.0
34.32,-120.8,2.0
33.82,-121.8,2.0
33.48,-122.5,2.0
32.82,-123.9,2.0
33.72,-123.6,2.0
35.02,-120.9,2.0
35.09,-120.8,2.0
34.01,-118.8,2.0
33.89,-118.4,2.0
33.24,-117.5,2.0
32.95,-117.3,2.0
30.42,-124.0,2.0
31.42,-122.0,2.0
32.09,-120.6,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
33.5,-117.8,2.0
33.49,-117.8,2.0
33.67,-118.1,2.0
33.89,-118.4,2.0
33.88,-118.5,2.0
34.26,-119.3,2.0
34.23,-119.4,2.0
34.41,-119.8,2.0
34.27,-120.0,2.0
34.46,-120.5,2.0
34.45,-120.5,2.0
34.32,-120.8,2.0
33.82,-121.8,2.0
33.48,-122.5,2.0
32.82,-123.9,2.0
35.09,-120.8,2.0
34.01,-118.8,2.0
33.25,-117.5,2.0
32.95,-117.3,2.0
33.25,-117.5,2.0
30.42,-124.0,2.0
31.42,-122.0,2.0
32.08,-120.6,2.0
32.65,-119.5,2.0
33.18,-118.4,2.0
33.49,-117.8,2.0
33.67,-118.1,2.0
33.89,-118.4,2.0
33.88,-120.1,2.0
34.23,-119.4,2.0
34.26,-119.3,2.0
34.26,-119.3,2.0
34.4,-119.8,2.0
34.4,-119.8,2.0
34.27,-120.0,2.0
34.46,-120.5,2.0
34.32,-120.8,2.0
33.81,-121.8,2.0
33.48,-122.5,2.0
32.82,-123.9,2.0
34.72,-121.6,2.0
34.01,-118.8,2.0
31.42,-122.0,2.0
32.09,-120.6,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
33.89,-118.4,2.0
33.75,-120.4,2.0
33.88,-120.1,2.0
33.88,-120.1,2.0
34.26,-119.3,2.0
34.41,-119.8,2.0
34.41,-119.8,2.0
34.28,-120.0,2.0
34.46,-120.5,2.0
34.46,-120.5,2.0
34.45,-120.5,2.0
34.32,-120.8,2.0
33.82,-121.8,2.0
33.49,-122.5,2.0
32.82,-123.9,2.0
34.9,-121.2,2.0
35.02,-120.9,2.0
35.09,-120.8,2.0
34.01,-118.8,2.0
32.95,-117.3,2.0
32.95,-117.3,2.0
29.87,-123.6,2.0
31.09,-122.7,2.0
32.09,-120.6,2.0
32.44,-119.9,2.0
32.96,-118.9,2.0
33.49,-117.8,2.0
33.67,-118.1,2.0
33.89,-118.4,2.0
33.89,-118.5,2.0
33.88,-120.1,2.0
34.27,-120.0,2.0
34.27,-120.0,2.0
34.45,-120.5,2.0
34.32,-120.8,2.0
34.32,-120.8,2.0
33.82,-121.8,2.0
33.82,-121.9,2.0
33.16,-123.2,2.0
32.84,-123.9,2.0
33.24,-117.5,2.0
30.41,-124.0,2.0
31.42,-122.0,2.0
32.09,-120.6,2.0
32.66,-119.5,2.0
33.19,-118.4,2.0
33.5,-117.8,2.0
33.67,-118.1,2.0
33.49,-119.3,2.0
33.32,-119.7,2.0
33.74,-120.4,2.0
34.27,-119.3,2.0
34.28,-120.0,2.0
34.47,-120.5,2.0
34.32,-120.8,2.0
33.82,-121.8,2.0
33.49,-122.5,2.0
32.81,-123.9,2.0
35.02,-120.9,2.0
35.09,-120.8,2.0
32.95,-117.3,2.0
33.25,-117.5,2.0
30.42,-124.0,2.0
31.41,-122.0,2.0
32.09,-120.6,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
33.48,-117.8,2.0
33.48,-117.8,2.0
33.48,-117.8,2.0
33.42,-117.9,2.0
33.89,-118.5,2.0
33.82,-118.6,2.0
33.88,-120.1,2.0
34.18,-119.5,2.0
34.22,-119.4,2.0
34.41,-119.8,2.0
34.41,-119.8,2.0
34.28,-120.0,2.0
34.28,-120.0,2.0
34.31,-120.0,2.0
34.44,-120.5,2.0
34.15,-121.2,2.0
33.48,-122.5,2.0
33.15,-123.2,2.0
33.39,-124.3,2.0
35.02,-120.9,2.0
34.01,-118.8,2.0
32.95,-117.3,2.0
33.25,-117.5,2.0
32.01,-119.2,2.0
30.42,-124.0,2.0
31.42,-122.0,2.0
32.09,-120.6,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
33.67,-118.1,2.0
33.32,-119.7,2.0
33.58,-120.8,2.0
33.75,-120.4,2.0
34.26,-119.3,2.0
34.22,-119.4,2.0
34.4,-119.8,2.0
34.28,-120.0,2.0
34.28,-120.0,2.0
34.46,-120.5,2.0
34.45,-120.5,2.0
34.32,-120.8,2.0
33.82,-121.8,2.0
33.48,-122.5,2.0
32.82,-123.9,2.0
34.06,-123.0,2.0
34.72,-121.6,2.0
34.89,-121.2,2.0
35.03,-120.9,2.0
35.09,-120.8,2.0
32.95,-117.3,2.0
33.24,-117.5,2.0
30.42,-124.0,2.0
31.42,-122.0,2.0
32.09,-120.6,2.0
32.66,-119.5,2.0
33.18,-118.4,2.0
33.49,-117.8,2.0
33.67,-118.1,2.0
33.67,-118.1,2.0
33.88,-118.4,2.0
34.02,-118.8,2.0
34.26,-119.3,2.0
34.28,-120.0,2.0
34.46,-120.5,2.0
34.32,-120.8,2.0
33.83,-121.8,2.0
33.49,-122.5,2.0
32.81,-123.9,2.0
32.96,-117.3,2.0
32.95,-117.3,2.0
33.24,-117.5,2.0
30.42,-124.0,2.0
33.49,-117.8,2.0
33.19,-118.4,2.0
32.65,-119.5,2.0
32.09,-120.6,2.0
33.93,-118.5,2.0
34.01,-118.8,2.0
34.26,-119.3,2.0
34.22,-119.4,2.0
34.4,-119.8,2.0
34.28,-120.0,2.0
32.81,-123.9,2.0
33.48,-122.5,2.0
33.82,-121.8,2.0
34.32,-120.8,2.0
34.47,-120.5,2.0
30.42,-124.0,2.0
31.41,-122.0,2.0
32.06,-120.6,2.0
32.66,-119.5,2.0
33.18,-118.4,2.0
33.49,-117.8,2.0
33.5,-117.8,2.0
33.5,-117.8,2.0
33.67,-118.1,2.0
33.89,-118.4,2.0
34.28,-120.0,2.0
34.32,-120.8,2.0
33.82,-121.8,2.0
33.48,-122.5,2.0
32.82,-123.9,2.0
32.96,-117.3,2.0
33.25,-117.5,2.0
30.42,-124.0,2.0
31.41,-122.0,2.0
32.08,-120.6,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
33.5,-117.8,2.0
33.67,-118.1,2.0
33.32,-119.6,2.0
33.15,-120.0,2.0
34.26,-119.3,2.0
34.27,-120.0,2.0
34.46,-120.5,2.0
34.45,-120.5,2.0
34.31,-120.8,2.0
33.82,-121.8,2.0
33.48,-122.5,2.0
32.82,-123.9,2.0
34.89,-121.2,2.0
35.09,-120.8,2.0
35.09,-120.8,2.0
32.95,-117.3,2.0
30.41,-124.0,2.0
31.43,-122.0,2.0
32.08,-120.6,2.0
32.64,-119.5,2.0
33.18,-118.4,2.0
33.49,-117.8,2.0
33.66,-118.1,2.0
34.25,-119.3,2.0
34.27,-120.0,2.0
34.45,-120.5,2.0
34.32,-120.8,2.0
33.81,-121.8,2.0
33.49,-122.5,2.0
32.95,-117.3,2.0
30.41,-124.0,2.0
31.41,-122.0,2.0
32.08,-120.6,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
33.25,-118.2,2.0
33.48,-117.8,2.0
33.49,-117.8,2.0
33.68,-118.1,2.0
33.89,-118.4,2.0
33.89,-118.5,2.0
34.01,-118.8,2.0
34.23,-119.4,2.0
34.23,-119.4,2.0
34.28,-120.0,2.0
34.32,-120.8,2.0
33.82,-121.8,2.0
33.48,-122.5,2.0
32.82,-123.9,2.0
32.95,-117.3,2.0
33.24,-117.5,2.0
30.42,-124.0,2.0
31.41,-122.0,2.0
32.09,-120.6,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
33.89,-118.5,2.0
34.28,-120.0,2.0
34.45,-120.5,2.0
35.08,-120.8,2.0
34.31,-120.8,2.0
33.82,-121.9,2.0
33.49,-122.5,2.0
32.96,-117.3,2.0
32.96,-117.3,2.0
33.24,-117.5,2.0
30.42,-124.0,2.0
31.42,-122.0,2.0
32.08,-120.7,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
