Latitude,Longitude,Region
-26.669,54.489,3.0
-26.636,54.49,3.0
-26.411,54.5,3.0
-26.329,54.504,3.0
-26.327,54.503,3.0
-26.326,54.503,3.0
-26.325,54.503,3.0
-26.304,54.503,3.0
-26.063,54.502,3.0
-26.0,54.501,3.0
-25.999,54.501,3.0
-26.0,54.501,3.0
-26.0,54.501,3.0
-25.944,54.502,3.0
-25.663,54.503,3.0
-25.659,54.504,3.0
-25.66,54.504,3.0
-25.66,54.504,3.0
-25.582,54.504,3.0
-25.33,54.504,3.0
-25.33,54.504,3.0
-25.33,54.504,3.0
-25.33,54.505,3.0
-25.214,54.503,3.0
-24.996,54.5,3.0
-24.996,54.5,3.0
-24.996,54.5,3.0
-24.996,54.5,3.0
-24.995,54.5,3.0
-24.947,54.512,3.0
-24.754,54.502,3.0
-24.66,54.501,3.0
-24.661,54.502,3.0
-24.661,54.502,3.0
-24.641,54.504,3.0
-24.463,54.514,3.0
-24.335,54.519,3.0
-24.334,54.519,3.0
-24.334,54.519,3.0
-24.333,54.52,3.0
-24.252,54.518,3.0
-24.054,54.512,3.0
-23.991,54.511,3.0
-23.991,54.511,3.0
-23.989,54.51,3.0
-23.803,54.513,3.0
-23.656,54.515,3.0
-23.656,54.515,3.0
-23.656,54.516,3.0
-23.655,54.516,3.0
-23.514,54.509,3.0
-23.333,54.502,3.0
-23.333,54.503,3.0
-23.333,54.503,3.0
-23.333,54.503,3.0
-23.21,54.501,3.0
-22.993,54.503,3.0
-22.992,54.505,3.0
-22.992,54.504,3.0
-22.992,54.503,3.0
-22.917,54.503,3.0
-22.703,54.502,3.0
-22.496,54.499,3.0
-22.494,54.334,3.0
-22.495,54.501,3.0
-22.363,54.502,3.0
-22.203,54.504,3.0
-22.015,54.506,3.0
-21.998,54.506,3.0
-21.995,54.507,3.0
-21.996,54.507,3.0
-21.995,54.52,3.0
-21.909,54.472,3.0
-21.716,54.417,3.0
-21.51,54.32,3.0
-21.499,54.317,3.0
-21.499,54.317,3.0
-21.499,54.317,3.0
-21.416,54.348,3.0
-21.205,54.43,3.0
-21.071,54.481,3.0
-21.0,54.508,3.0
-21.0,54.509,3.0
-21.001,54.509,3.0
-20.975,54.51,3.0
-20.807,54.512,3.0
-20.502,54.517,3.0
-20.501,54.517,3.0
-20.337,54.51,3.0
-20.122,54.5,3.0
-19.998,54.496,3.0
-19.997,54.497,3.0
-19.997,54.497,3.0
-19.997,54.497,3.0
-19.985,54.514,3.0
-19.813,54.56,3.0
-19.628,54.622,3.0
-19.491,54.67,3.0
-19.49,54.67,3.0
-19.49,54.671,3.0
-19.489,54.671,3.0
-19.472,54.673,3.0
-19.324,54.724,3.0
-19.14,54.785,3.0
-19.004,54.829,3.0
-19.003,54.829,3.0
-19.003,54.829,3.0
-19.003,54.829,3.0
-18.86,54.875,3.0
-18.559,54.972,3.0
-18.503,54.99,3.0
-18.503,54.99,3.0
-18.503,54.99,3.0
-18.476,54.99,3.0
-18.294,54.995,3.0
-18.122,54.999,3.0
-18.023,55.001,3.0
-18.021,55.002,3.0
-18.021,55.001,3.0
-18.019,55.006,3.0
-17.907,54.999,3.0
-17.694,54.998,3.0
-17.545,54.998,3.0
-17.367,54.996,3.0
-17.365,54.997,3.0
-17.365,54.997,3.0
-17.365,54.997,3.0
-17.333,54.997,3.0
-17.3,54.998,3.0
-16.137,54.999,3.0
-16.797,54.999,3.0
-16.795,54.999,3.0
-16.793,54.999,3.0
-16.636,54.999,3.0
-16.419,54.997,3.0
-16.229,54.996,3.0
-16.229,54.997,3.0
-16.228,54.997,3.0
-16.227,54.998,3.0
-16.172,54.997,3.0
-15.984,54.998,3.0
-15.805,55.0,3.0
-15.651,55.001,3.0
-15.652,55.001,3.0
-15.652,55.001,3.0
-15.652,55.001,3.0
-15.56,55.001,3.0
-15.381,55.001,3.0
-15.163,55.001,3.0
-15.09,55.0,3.0
-15.091,55.001,3.0
-15.091,55.001,3.0
-15.081,55.004,3.0
-14.882,55.001,3.0
-14.68,55.002,3.0
-14.518,55.004,3.0
-14.518,55.004,3.0
-14.518,55.004,3.0
-14.398,55.002,3.0
-14.214,55.001,3.0
-14.061,55.0,3.0
-13.953,55.0,3.0
-13.955,54.999,3.0
-13.955,55.0,3.0
-13.955,55.0,3.0
-13.899,54.998,3.0
-13.683,54.997,3.0
-13.526,54.995,3.0
-13.391,54.996,3.0
-13.39,54.992,3.0
-13.388,54.989,3.0
-13.387,54.991,3.0
-13.307,54.994,3.0
-13.116,54.996,3.0
-12.903,54.998,3.0
-12.819,55.0,3.0
-12.819,55.0,3.0
-12.819,55.0,3.0
-12.64,54.998,3.0
-12.432,54.996,3.0
-12.244,54.994,3.0
-12.244,54.994,3.0
-12.245,54.994,3.0
-12.245,54.994,3.0
-12.209,54.96,3.0
-12.113,54.867,3.0
-12.01,54.729,3.0
-11.901,54.584,3.0
-11.875,54.55,3.0
-11.875,54.55,3.0
-11.876,54.552,3.0
-11.868,54.542,3.0
-11.731,54.38,3.0
-11.593,54.218,3.0
-11.499,54.108,3.0
-11.499,54.109,3.0
-11.499,54.109,3.0
-11.481,54.086,3.0
-11.428,54.023,3.0
-11.128,53.665,3.0
-11.128,53.665,3.0
-11.128,53.665,3.0
-11.128,53.664,3.0
-11.067,53.59,3.0
-10.947,53.424,3.0
-10.827,53.301,3.0
-10.752,53.211,3.0
-10.752,53.21,3.0
-10.753,53.212,3.0
-10.752,53.211,3.0
-10.627,53.059,3.0
-10.513,52.923,3.0
-10.389,52.773,3.0
-10.382,52.768,3.0
-10.383,52.768,3.0
-10.383,52.768,3.0
-10.359,52.738,3.0
-10.217,52.572,3.0
-10.076,52.407,3.0
-10.0,52.318,3.0
-9.9996,52.318,3.0
-9.9987,52.318,3.0
-9.8585,52.146,3.0
-9.7339,51.995,3.0
-9.6315,51.872,3.0
-9.6319,51.872,3.0
-9.632,51.872,3.0
-9.632,51.872,3.0
-9.5335,51.755,3.0
-9.3782,51.572,3.0
-9.2568,51.429,3.0
-9.2566,51.429,3.0
-9.2572,51.43,3.0
-9.2309,51.465,3.0
-9.1206,51.617,3.0
-8.9974,51.784,3.0
-8.9125,51.898,3.0
-8.9121,51.898,3.0
-8.9122,51.899,3.0
-8.9005,51.917,3.0
-8.7796,52.083,3.0
-8.7339,52.145,3.0
-8.7341,52.145,3.0
-8.7083,52.18,3.0
-8.5824,52.346,3.0
-8.555,52.382,3.0
-8.5544,52.382,3.0
-8.5553,52.383,3.0
-8.5306,52.416,3.0
-8.4557,52.478,3.0
-8.3752,52.626,3.0
-8.3755,52.626,3.0
-8.3755,52.626,3.0
-8.3752,52.626,3.0
-8.3668,52.637,3.0
-8.2438,52.802,3.0
-8.1972,52.861,3.0
-8.1975,52.862,3.0
-8.1962,52.862,3.0
-8.1815,52.902,3.0
-8.1093,53.073,3.0
-8.1086,53.074,3.0
-8.1084,53.075,3.0
-8.086,53.123,3.0
-8.0079,53.288,3.0
-8.0046,53.295,3.0
-8.0046,53.294,3.0
-7.902,53.365,3.0
-7.7584,53.463,3.0
-7.5998,53.572,3.0
-7.5175,53.629,3.0
-7.5173,53.629,3.0
-7.5173,53.629,3.0
-7.4996,53.641,3.0
-7.3506,53.744,3.0
-7.1793,53.862,3.0
-7.0804,53.931,3.0
-7.0386,53.959,3.0
-7.0383,53.959,3.0
-7.0379,53.96,3.0
-6.9998,54.02,3.0
-6.8038,54.119,3.0
-6.6302,54.237,3.0
-6.5519,54.289,3.0
-6.5524,54.29,3.0
-6.552,54.29,3.0
-6.5069,54.322,3.0
-6.3718,54.415,3.0
-6.2147,54.525,3.0
-6.0703,54.628,3.0
-6.0683,54.627,3.0
-6.0822,54.629,3.0
-5.9015,54.742,3.0
-5.7508,54.844,3.0
-5.588,54.958,3.0
-5.5879,54.958,3.0
-5.5886,54.958,3.0
-5.4488,55.049,3.0
-5.3848,55.092,3.0
-5.3475,55.118,3.0
-5.3438,55.118,3.0
-5.3437,55.118,3.0
-5.2479,55.185,3.0
-5.1055,55.284,3.0
-3.7118,55.461,3.0
-3.7105,55.463,3.0
-3.7064,55.468,3.0
-3.6001,55.563,3.0
-3.4883,55.774,3.0
-3.4768,55.797,3.0
-3.4765,55.803,3.0
-3.4756,55.806,3.0
-3.341,55.907,3.0
-3.2356,56.0,3.0
-3.2372,56.0,3.0
-3.2354,56.0,3.0
-3.205,56.023,3.0
-3.0046,56.186,3.0
-2.9955,56.194,3.0
-2.9923,56.192,3.0
-2.9615,56.224,3.0
-2.8112,56.352,3.0
-2.7399,56.414,3.0
-2.7407,56.427,3.0
-2.741,56.428,3.0
-2.7412,56.428,3.0
-2.6409,56.503,3.0
-2.4643,56.643,3.0
-2.3208,56.763,3.0
-2.2649,56.816,3.0
-2.2636,56.817,3.0
-2.2594,56.819,3.0
-2.2417,56.83,3.0
-2.0798,56.963,3.0
-1.8786,57.13,3.0
-1.7712,57.221,3.0
-1.7701,57.223,3.0
-1.7693,57.223,3.0
-1.7696,57.223,3.0
-1.6747,57.224,3.0
-1.4064,57.232,3.0
-1.273,57.236,3.0
-1.2298,57.242,3.0
-1.2289,57.24,3.0
-1.2307,57.253,3.0
-1.2125,57.281,3.0
-1.2143,57.292,3.0
-0.98682,57.262,3.0
-0.86481,57.244,3.0
-0.86518,57.246,3.0
-0.86513,57.247,3.0
-0.86501,57.248,3.0
-0.81919,57.257,3.0
-0.65714,57.256,3.0
-0.5058,57.262,3.0
-0.50641,57.264,3.0
-0.50577,57.262,3.0
-0.50473,57.261,3.0
-0.43154,57.259,3.0
-0.24928,57.265,3.0
-0.24619,57.274,3.0
-0.25168,57.276,3.0
-0.25421,57.278,3.0
-0.24902,57.284,3.0
-0.08196,57.27,3.0
-0.00077,57.273,3.0
-0.00249,57.27,3.0
-0.00315,57.269,3.0
0.11079,57.274,3.0
0.19103,57.284,3.0
0.24434,57.296,3.0
0.24678,57.28,3.0
0.24981,57.279,3.0
0.24775,57.279,3.0
0.24806,57.278,3.0
0.24626,57.272,3.0
0.30287,57.277,3.0
0.4985,57.277,3.0
0.49868,57.283,3.0
0.49572,57.281,3.0
0.49412,57.28,3.0
0.54908,57.28,3.0
0.74769,57.289,3.0
0.9314,57.297,3.0
0.92997,57.299,3.0
0.92829,57.298,3.0
0.92655,57.298,3.0
1.0038,57.297,3.0
1.1948,57.301,3.0
1.1959,57.301,3.0
1.1995,57.304,3.0
1.1925,57.305,3.0
1.3551,57.306,3.0
1.4603,57.309,3.0
1.4607,57.31,3.0
1.4611,57.31,3.0
1.574,57.313,3.0
1.6665,57.303,3.0
1.7747,57.321,3.0
1.99,57.328,3.0
2.0067,57.333,3.0
2.0056,57.332,3.0
2.0037,57.333,3.0
2.0414,57.364,3.0
2.1895,57.5,3.0
2.3335,57.632,3.0
2.3984,57.695,3.0
2.3953,57.696,3.0
2.3932,57.696,3.0
2.3899,57.698,3.0
2.5621,57.856,3.0
2.725,57.996,3.0
2.8003,58.064,3.0
2.7996,58.063,3.0
2.7984,58.063,3.0
2.7988,58.064,3.0
2.8453,58.111,3.0
3.0387,58.284,3.0
3.1844,58.418,3.0
3.1934,58.429,3.0
3.1936,58.428,3.0
3.1948,58.428,3.0
3.1944,58.429,3.0
3.235,58.49,3.0
3.4088,58.626,3.0
3.5677,58.775,3.0
3.5943,58.792,3.0
3.5938,58.793,3.0
3.5939,58.795,3.0
3.5911,58.795,3.0
3.6588,58.788,3.0
3.8035,58.983,3.0
3.965,59.126,3.0
3.9986,59.157,3.0
3.9972,59.158,3.0
3.9983,59.156,3.0
4.0065,59.163,3.0
4.1907,59.337,3.0
4.3504,59.487,3.0
4.3914,59.524,3.0
4.3917,59.526,3.0
4.3915,59.526,3.0
4.3887,59.524,3.0
4.5367,59.655,3.0
4.667,59.774,3.0
4.7962,59.891,3.0
4.7965,59.892,3.0
4.796,59.891,3.0
4.7965,59.891,3.0
4.8883,59.974,3.0
5.0555,60.13,3.0
5.1968,60.258,3.0
5.197,60.259,3.0
5.197,60.259,3.0
5.2018,60.262,3.0
5.3474,60.397,3.0
5.4962,60.534,3.0
5.5957,60.625,3.0
5.5952,60.626,3.0
5.5948,60.626,3.0
5.6774,60.707,3.0
5.8092,60.822,3.0
5.9556,60.956,3.0
5.996,60.993,3.0
5.9959,60.993,3.0
5.9959,60.992,3.0
5.9936,60.991,3.0
6.0632,61.054,3.0
6.2005,61.18,3.0
6.3203,61.289,3.0
6.402,61.362,3.0
6.3911,61.358,3.0
6.3936,61.358,3.0
6.3954,61.36,3.0
6.5259,61.479,3.0
6.6484,61.592,3.0
6.7787,61.712,3.0
6.7919,61.726,3.0
6.7902,61.725,3.0
6.7887,61.724,3.0
6.8154,61.746,3.0
6.9701,61.887,3.0
7.1238,62.027,3.0
7.1905,62.087,3.0
7.1902,62.087,3.0
7.1922,62.088,3.0
7.2096,62.105,3.0
7.3482,62.235,3.0
7.4913,62.364,3.0
7.5924,62.46,3.0
7.595,62.46,3.0
7.5943,62.459,3.0
7.5934,62.46,3.0
7.6461,62.508,3.0
7.795,62.645,3.0
7.9899,62.828,3.0
7.9901,62.827,3.0
7.9899,62.824,3.0
7.9896,62.826,3.0
8.0239,62.855,3.0
8.1722,62.99,3.0
8.3212,63.128,3.0
8.395,63.193,3.0
8.3943,63.194,3.0
8.3939,63.194,3.0
8.394,63.194,3.0
8.5453,63.333,3.0
8.7752,63.546,3.0
8.7935,63.564,3.0
8.7943,63.564,3.0
8.7947,63.564,3.0
8.795,63.564,3.0
8.8479,63.612,3.0
8.9903,63.741,3.0
9.1341,63.873,3.0
9.1969,63.93,3.0
9.1974,63.931,3.0
9.1966,63.93,3.0
9.1954,63.932,3.0
9.2096,63.919,3.0
9.3381,64.06,3.0
9.4805,64.19,3.0
9.5969,64.296,3.0
9.596,64.296,3.0
9.5954,64.297,3.0
9.5962,64.298,3.0
9.6741,64.37,3.0
9.8181,64.506,3.0
9.969,64.649,3.0
9.9874,64.669,3.0
9.9844,64.666,3.0
9.9814,64.66,3.0
9.9963,64.667,3.0
10.249,64.667,3.0
10.367,64.667,3.0
10.538,64.669,3.0
10.538,64.67,3.0
10.538,64.667,3.0
10.538,64.666,3.0
10.608,64.666,3.0
10.769,64.666,3.0
10.959,64.666,3.0
11.073,64.665,3.0
11.073,64.666,3.0
11.073,64.665,3.0
11.071,64.669,3.0
11.131,64.661,3.0
11.339,64.666,3.0
11.527,64.667,3.0
11.62,64.668,3.0
11.619,64.667,3.0
11.617,64.666,3.0
11.659,64.667,3.0
11.839,64.668,3.0
12.049,64.668,3.0
12.161,64.669,3.0
12.161,64.669,3.0
12.161,64.669,3.0
12.159,64.669,3.0
12.357,64.668,3.0
12.516,64.668,3.0
12.704,64.668,3.0
12.703,64.667,3.0
12.703,64.667,3.0
12.703,64.667,3.0
12.696,64.654,3.0
12.852,64.666,3.0
13.054,64.668,3.0
13.244,64.669,3.0
13.243,64.669,3.0
13.242,64.668,3.0
13.242,64.667,3.0
13.405,64.667,3.0
13.587,64.666,3.0
13.783,64.667,3.0
13.788,64.666,3.0
13.789,64.666,3.0
13.787,64.666,3.0
13.787,64.666,3.0
13.846,64.666,3.0
14.079,64.667,3.0
14.212,64.668,3.0
14.325,64.668,3.0
14.324,64.669,3.0
14.324,64.668,3.0
14.324,64.667,3.0
14.484,64.668,3.0
14.73,64.668,3.0
14.868,64.667,3.0
14.867,64.667,3.0
14.866,64.667,3.0
14.867,64.67,3.0
14.899,64.724,3.0
15.014,64.921,3.0
15.118,65.1,3.0
15.141,65.141,3.0
15.14,65.14,3.0
15.141,65.139,3.0
15.172,65.193,3.0
15.273,65.37,3.0
15.383,65.558,3.0
15.418,65.622,3.0
15.417,65.622,3.0
15.417,65.622,3.0
15.416,65.623,3.0
15.474,65.716,3.0
15.606,65.947,3.0
15.682,66.08,3.0
15.688,66.09,3.0
15.689,66.089,3.0
15.689,66.09,3.0
15.689,66.09,3.0
15.763,66.218,3.0
15.874,66.412,3.0
15.963,66.565,3.0
15.963,66.565,3.0
15.963,66.564,3.0
15.966,66.569,3.0
16.081,66.768,3.0
16.182,66.945,3.0
16.236,67.04,3.0
16.235,67.04,3.0
16.234,67.04,3.0
16.233,67.041,3.0
16.277,67.11,3.0
16.411,67.342,3.0
16.432,67.384,3.0
16.485,67.471,3.0
16.51,67.515,3.0
16.51,67.515,3.0
16.509,67.515,3.0
16.58,67.643,3.0
16.675,67.804,3.0
16.785,67.993,3.0
16.785,67.993,3.0
16.785,67.992,3.0
16.784,67.991,3.0
16.788,68.003,3.0
16.874,68.148,3.0
16.973,68.32,3.0
17.059,68.472,3.0
17.063,68.471,3.0
17.063,68.471,3.0
17.063,68.471,3.0
17.09,68.524,3.0
17.192,68.701,3.0
17.279,68.854,3.0
17.333,68.95,3.0
17.333,68.951,3.0
17.332,68.953,3.0
17.331,68.952,3.0
17.378,69.049,3.0
17.469,69.248,3.0
17.548,69.425,3.0
17.562,69.458,3.0
17.572,69.482,3.0
17.573,69.483,3.0
17.574,69.482,3.0
17.574,69.482,3.0
17.644,69.482,3.0
17.71,69.018,3.0
17.72,68.983,3.0
17.72,68.983,3.0
17.72,68.983,3.0
17.745,68.889,3.0
17.792,68.734,3.0
17.839,68.568,3.0
17.865,68.48,3.0
17.866,68.481,3.0
17.867,68.481,3.0
17.867,68.48,3.0
17.922,68.277,3.0
17.97,68.106,3.0
17.999,68.006,3.0
-31.034,110.45,3.0
-30.848,109.39,3.0
-30.697,108.52,3.0
-30.539,107.65,3.0
-30.358,106.58,3.0
-30.207,105.72,3.0
-30.044,104.79,3.0
-29.864,103.77,3.0
-29.726,103.01,3.0
-29.515,101.79,3.0
-29.335,100.76,3.0
-29.178,99.878,3.0
-28.994,98.828,3.0
-28.86,98.06,3.0
-28.701,97.179,3.0
-28.538,96.263,3.0
-28.313,95.0,3.0
-27.711,95.0,3.0
-27.325,95.0,3.0
-27.108,95.0,3.0
-26.517,95.0,3.0
-25.99,95.0,3.0
-25.905,95.0,3.0
-25.631,95.0,3.0
-25.335,95.0,3.0
-24.965,95.0,3.0
-24.732,95.0,3.0
-24.464,95.0,3.0
-24.137,95.0,3.0
-23.88,95.0,3.0
-23.559,95.0,3.0
-23.3,95.0,3.0
-23.016,95.0,3.0
-22.699,95.0,3.0
-22.453,95.0,3.0
-22.163,95.0,3.0
-21.88,95.0,3.0
-21.61,95.0,3.0
-21.316,95.0,3.0
-20.763,95.0,3.0
-20.533,95.0,3.0
-20.2,95.0,3.0
-19.889,95.0,3.0
-19.638,95.0,3.0
-19.265,95.0,3.0
-19.083,95.0,3.0
-18.794,95.0,3.0
-18.519,95.0,3.0
-18.233,95.0,3.0
-17.963,95.0,3.0
-17.628,95.0,3.0
-17.4,95.0,3.0
-17.095,95.0,3.0
-16.838,95.0,3.0
-16.582,95.0,3.0
-16.278,95.0,3.0
-16.004,95.0,3.0
-15.717,94.99,3.0
-15.448,95.001,3.0
-15.168,95.0,3.0
-14.93,95.0,3.0
-14.633,95.0,3.0
-14.346,95.0,3.0
-14.083,95.0,3.0
-13.841,95.0,3.0
-13.566,95.0,3.0
-13.296,95.0,3.0
-13.03,95.0,3.0
-12.762,95.0,3.0
-12.484,95.0,3.0
-12.283,95.0,3.0
-11.948,95.0,3.0
-11.628,95.0,3.0
-11.421,95.0,3.0
-11.104,95.0,3.0
-10.885,94.999,3.0
-10.652,95.0,3.0
-10.347,95.0,3.0
-10.131,95.0,3.0
-9.8164,95.0,3.0
-9.5429,95.0,3.0
-9.2828,95.0,3.0
-8.9931,95.0,3.0
-8.7295,95.0,3.0
-8.4917,95.0,3.0
-8.2179,95.0,3.0
-7.9444,95.0,3.0
-7.6733,95.001,3.0
-7.3797,95.0,3.0
-7.1347,95.0,3.0
-6.9996,95.0,3.0
-6.5992,95.0,3.0
-6.3695,95.0,3.0
-6.0683,95.0,3.0
-5.7734,95.0,3.0
-5.5294,95.0,3.0
-5.2766,95.0,3.0
-4.9757,95.0,3.0
-4.5335,94.868,3.0
-4.3604,94.811,3.0
-4.0691,94.716,3.0
-3.8786,94.652,3.0
-3.616,94.569,3.0
-3.3624,94.494,3.0
-3.1298,94.425,3.0
-2.9185,94.359,3.0
-2.8333,94.333,3.0
-2.6322,94.272,3.0
-2.5081,94.237,3.0
-2.301,94.166,3.0
-2.2013,94.132,3.0
-2.0244,94.07,3.0
-1.885,94.024,3.0
-1.7458,93.984,3.0
-1.5642,93.932,3.0
-1.4325,93.889,3.0
-1.2498,93.829,3.0
-1.1119,93.787,3.0
-0.933,93.733,3.0
-0.812,93.699,3.0
-0.6299,93.648,3.0
-0.4346,93.588,3.0
-0.3159,93.552,3.0
-0.1198,93.483,3.0
0.0006,93.442,3.0
0.1475,93.376,3.0
0.3167,93.3,3.0
0.3926,93.21,3.0
0.5482,93.025,3.0
0.7185,92.839,3.0
0.8181,92.734,3.0
0.9267,92.633,3.0
1.0983,92.504,3.0
1.1405,92.478,3.0
1.4502,92.299,3.0
1.6727,92.211,3.0
1.7988,92.161,3.0
2.0136,92.086,3.0
2.2012,92.02,3.0
2.4304,91.945,3.0
2.5984,91.89,3.0
2.7618,91.837,3.0
3.0001,91.76,3.0
3.2029,91.656,3.0
3.431,91.715,3.0
3.7184,91.407,3.0
3.9002,91.326,3.0
4.0653,91.206,3.0
4.2853,91.047,3.0
4.518,90.867,3.0
4.6538,90.763,3.0
4.8335,90.622,3.0
5.0245,90.474,3.0
5.3314,90.243,3.0
5.394,90.194,3.0
5.6216,89.91,3.0
5.7632,89.79,3.0
5.9106,89.628,3.0
6.1191,89.628,3.0
6.2047,89.564,3.0
6.5015,89.339,3.0
6.6579,89.22,3.0
6.8731,89.055,3.0
7.0622,88.909,3.0
7.2411,88.771,3.0
7.471,88.592,3.0
7.6112,88.495,3.0
7.9829,88.202,3.0
8.199,88.036,3.0
8.3495,87.919,3.0
8.4641,87.831,3.0
8.7201,87.632,3.0
8.8618,87.522,3.0
9.0886,87.35,3.0
9.219,87.25,3.0
9.4582,87.069,3.0
9.6582,87.377,3.0
9.9665,87.852,3.0
9.9666,87.571,3.0
9.9663,87.299,3.0
9.8919,87.02,3.0
9.8279,86.782,3.0
9.895,86.506,3.0
9.9689,86.2,3.0
9.9649,86.059,3.0
9.9532,85.657,3.0
9.9639,85.42,3.0
9.9753,85.174,3.0
9.9724,84.753,3.0
9.3383,85.036,3.0
8.8577,85.25,3.0
8.2566,85.52,3.0
7.7471,85.747,3.0
8.0402,85.893,3.0
8.266,86.006,3.0
8.4999,86.123,3.0
8.7867,86.266,3.0
9.0694,86.406,3.0
9.307,86.524,3.0
9.5941,86.664,3.0
9.827,86.799,3.0
10.102,86.945,3.0
10.3,87.062,3.0
10.491,87.176,3.0
10.772,87.344,3.0
11.044,87.505,3.0
11.243,87.623,3.0
11.508,87.781,3.0
11.715,87.903,3.0
11.97,88.056,3.0
12.188,88.181,3.0
12.474,88.354,3.0
12.658,88.465,3.0
12.858,88.583,3.0
13.13,88.744,3.0
13.394,88.901,3.0
13.602,89.026,3.0
13.813,89.151,3.0
14.074,89.306,3.0
14.45,89.532,3.0
14.546,89.586,3.0
14.634,89.621,3.0
15.084,89.817,3.0
15.165,89.81,3.0
15.501,89.85,3.0
15.727,89.85,3.0
15.998,89.85,3.0
16.261,89.849,3.0
16.5,89.85,3.0
16.82,89.85,3.0
16.998,89.834,3.0
17.124,89.85,3.0
17.501,89.863,3.0
17.637,89.853,3.0
17.883,89.86,3.0
17.631,89.922,3.0
17.286,90.009,3.0
15.402,90.146,3.0
19.001,-158.0,2.0
18.001,-157.65,2.0
13.002,-155.57,2.0
11.999,-155.22,2.0
11.001,-154.87,2.0
10.004,-154.52,2.0
7.0004,-153.13,2.0
5.999,-152.78,2.0
4.999,-152.43,2.0
3.0008,-151.74,2.0
1.9997,-151.39,2.0
0.0001,-150.7,2.0
-2.001,-150.0,2.0
-3.0001,-149.67,2.0
-0.9993,-150.35,2.0
0.4971,-150.87,2.0
0.9972,-151.04,2.0
1.4993,-151.22,2.0
3.9985,-152.09,2.0
7.9994,-153.48,2.0
9.0001,-154.17,2.0
14.0,-155.91,2.0
14.999,-156.26,2.0
16.0,-156.61,2.0
17.0,-157.3,2.0
28.907,-116.06,2.0
22.823,-110.0,2.0
22.714,-110.0,2.0
21.372,-110.0,2.0
20.999,-110.0,2.0
20.497,-110.0,2.0
19.37,-110.0,2.0
18.928,-110.0,2.0
18.43,-110.0,2.0
17.33,-110.0,2.0
17.0,-110.0,2.0
16.5,-110.0,2.0
14.978,-110.0,2.0
14.5,-110.0,2.0
13.0,-110.0,2.0
12.747,-110.0,2.0
12.5,-110.0,2.0
12.0,-110.0,2.0
11.0,-110.0,2.0
10.44,-110.0,2.0
10.0,-110.0,2.0
8.9994,-110.0,2.0
8.5019,-110.0,2.0
8.2241,-110.0,2.0
7.9996,-110.0,2.0
6.9998,-110.0,2.0
6.4999,-110.0,2.0
5.9999,-110.0,2.0
5.4998,-110.0,2.0
4.5,-110.0,2.0
4.0,-110.0,2.0
3.7309,-110.0,2.0
3.5001,-110.0,2.0
2.5006,-110.0,2.0
2.2502,-110.0,2.0
2.0365,-110.0,2.0
1.9427,-110.0,2.0
1.2509,-110.0,2.0
1.0001,-110.0,2.0
0.7501,-110.0,2.0
-0.0205,-110.0,2.0
-0.2479,-110.0,2.0
-0.4969,-110.0,2.0
-0.9993,-110.0,2.0
-1.5001,-110.0,2.0
-1.7478,-110.0,2.0
-2.0002,-110.0,2.0
-2.2499,-110.0,2.0
-2.8697,-110.0,2.0
-3.1814,-110.0,2.0
-3.4996,-110.0,2.0
-4.0,-110.0,2.0
-4.9999,-110.0,2.0
-5.2898,-109.59,2.0
-5.4636,-109.35,2.0
-6.226,-108.28,2.0
-6.5,-107.9,2.0
-6.7596,-107.53,2.0
-7.0597,-107.12,2.0
-7.6496,-106.29,2.0
-7.9404,-105.88,2.0
-8.1656,-105.57,2.0
-8.2905,-105.4,2.0
-8.8893,-104.55,2.0
-9.2864,-104.24,2.0
-9.4098,-103.82,2.0
-9.5692,-103.6,2.0
-10.222,-103.0,2.0
-10.5,-103.0,2.0
-11.0,-103.0,2.0
-11.38,-103.0,2.0
-12.369,-103.0,2.0
-12.574,-103.0,2.0
-12.999,-103.0,2.0
-13.488,-103.0,2.0
-14.5,-103.0,2.0
-14.876,-103.0,2.0
-15.001,-103.0,2.0
-15.5,-103.0,2.0
-16.501,-103.0,2.0
-17.0,-103.0,2.0
-17.497,-103.0,2.0
-17.533,-103.0,2.0
-19.0,-103.0,2.0
-19.5,-103.0,2.0
-19.725,-103.0,2.0
-20.0,-103.0,2.0
-21.065,-103.0,2.0
-21.5,-103.0,2.0
-21.956,-103.0,2.0
-21.999,-103.0,2.0
-23.27,-103.0,2.0
-23.5,-103.0,2.0
-23.9,-103.0,2.0
-24.5,-102.33,2.0
-24.737,-101.94,2.0
-25.891,-101.5,2.0
-26.008,-101.5,2.0
-26.5,-101.5,2.0
-26.979,-101.5,2.0
-28.0,-101.5,2.0
-28.336,-102.06,2.0
-28.499,-102.33,2.0
-29.01,-102.6,2.0
-30.0,-103.0,2.0
-30.429,-103.0,2.0
-30.5,-103.0,2.0
-31.0,-103.0,2.0
-32.0,-103.0,2.0
-32.26,-103.0,2.0
-32.5,-103.0,2.0
-33.002,-103.0,2.0
-34.0,-103.0,2.0
-34.5,-103.0,2.0
-34.829,-103.0,2.0
-35.0,-103.0,2.0
-36.041,-103.0,2.0
-36.5,-103.0,2.0
-36.92,-103.0,2.0
-37.0,-103.0,2.0
-38.236,-103.0,2.0
-38.5,-103.0,2.0
-38.943,-103.0,2.0
-39.077,-103.0,2.0
-40.02,-103.0,2.0
-40.5,-103.0,2.0
-40.678,-103.0,2.0
-40.999,-103.0,2.0
-42.0,-103.0,2.0
