Dataset,Station,Year,Month,Day,Depth (m),Latitude,Longitude,POP      (µmol L-1),PON (µmol L-1),POC (µmol L-1)
HOT,400,2009,1,21,74,22.75,-158,-9999,0.27956783,1.6282522
HOT,400,2009,1,21,100.4,22.75,-158,-9999,0.21609354,1.2084852
HOT,400,2009,1,21,124.4,22.75,-158,-9999,0.1597777,0.96276304
HOT,400,2009,1,21,149.6,22.75,-158,-9999,0.121903,0.6761007
HOT,400,2009,1,21,175.1,22.75,-158,-9999,0.093250157,0.53285804
HOT,400,2009,1,21,200.5,22.75,-158,-9999,0.06149622,0.42022417
HOT,401,2009,2,18,8.9,22.75,-158,0.008705887,0.25810394,2.7039461
HOT,401,2009,2,18,24.4,22.75,-158,0.007784118,0.24479001,1.8743336
HOT,401,2009,2,18,44.4,22.75,-158,0.007477295,0.2130517,1.8334737
HOT,401,2009,2,18,75.6,22.75,-158,0.007067698,0.26734334,1.9666637
HOT,401,2009,2,18,98.9,22.75,-158,0.006760512,0.24481248,1.5979392
HOT,401,2009,2,18,125.7,22.75,-158,0.004508302,0.18340591,1.3627366
HOT,401,2009,2,18,149.3,22.75,-158,0.003894802,0.11069438,0.8712058
HOT,401,2009,2,18,174.4,22.75,-158,0.002870356,0.074834271,0.58432239
HOT,401,2009,2,18,199.5,22.75,-158,0.00256335,0.06049506,0.4921632
HOT,402,2009,4,29,5.3,22.75,-158,0.017410295,0.27446818,1.7103054
HOT,402,2009,4,29,24.8,22.75,-158,0.012289848,0.32977759,2.1302403
HOT,402,2009,4,29,45.4,22.75,-158,0.010652065,0.30214991,2.1611401
HOT,402,2009,4,29,74.4,22.75,-158,0.00747747,0.28066121,1.772058
HOT,402,2009,4,29,99.9,22.75,-158,0.008400441,0.34523763,2.212799
HOT,402,2009,4,29,125.6,22.75,-158,0.00676168,0.2376833,1.4855206
HOT,402,2009,4,29,149.9,22.75,-158,0.00512272,0.17622157,0.98356224
HOT,402,2009,4,29,176,22.75,-158,0.004508434,0.1024644,0.62503284
HOT,402,2009,4,29,199.5,22.75,-158,0.00389402,0.070707198,0.6148452
HOT,403,2009,5,28,4.7,22.75,-158,0.00931415,0.30194224,2.2108313
HOT,403,2009,5,28,25.2,22.75,-158,0.010341602,0.27236299,1.9044931
HOT,403,2009,5,28,45.5,22.75,-158,-9999,0.28782605,1.9666406
HOT,403,2009,5,28,75.7,22.75,-158,0.008707638,0.2817177,1.8951918
HOT,403,2009,5,28,100.3,22.75,-158,0.008093755,0.24691077,1.57777
HOT,403,2009,5,28,124.6,22.75,-158,0.008094285,0.25204988,1.3319709
HOT,403,2009,5,28,149.8,22.75,-158,0.006763007,0.17317396,1.045192
HOT,403,2009,5,28,175.4,22.75,-158,0.005841343,0.14552117,0.90182136
HOT,403,2009,5,28,200.7,22.75,-158,0.005534584,0.10044245,0.54320919
HOT,404,2009,7,4,5.4,22.75,-158,-9999,0.28650776,2.0157867
HOT,404,2009,7,4,24.3,22.75,-158,0.012586442,0.31005626,2.0568089
HOT,404,2009,7,4,44.3,22.75,-158,-9999,0.3347983,2.1705578
HOT,404,2009,7,4,74.5,22.75,-158,0.016184066,0.33699733,2.2125053
HOT,404,2009,7,4,100.3,22.75,-158,0.010961968,0.31656525,1.8338246
HOT,404,2009,7,4,124.6,22.75,-158,0.007786952,0.23463317,1.4549306
HOT,404,2009,7,4,150.3,22.75,-158,0.006763271,0.13731489,5.12369
HOT,404,2009,7,4,165.2,22.75,-158,-9999,0.093257528,4.2017128
HOT,405,2009,7,26,25.3,22.75,-158,0.010334512,0.31515145,1.9952771
HOT,405,2009,7,26,45.2,22.75,-158,0.015762208,0.33571456,2.1698624
HOT,405,2009,7,26,74.8,22.75,-158,0.015466447,0.39229464,2.4889712
HOT,405,2009,7,26,100.2,22.75,-158,0.021307125,0.34214325,2.0077868
HOT,405,2009,7,26,124.7,22.75,-158,0.010040031,0.2632947,1.4035554
HOT,405,2009,7,26,149.6,22.75,-158,0.007479492,0.14139314,0.88114568
HOT,405,2009,7,26,174.6,22.75,-158,0.004508658,0.13423504,0.8607438
HOT,405,2009,7,26,200.7,22.75,-158,0.003587045,0.10043726,0.8813882
HOT,406,2009,8,19,6,22.75,-158,0.014221535,0.3580962,2.5680613
HOT,406,2009,8,19,24.3,22.75,-158,0.011254848,0.39085018,2.8546387
HOT,406,2009,8,19,45.6,22.75,-158,0.012278988,0.41646234,3.090212
HOT,406,2009,8,19,73.7,22.75,-158,0.024169846,0.49568666,3.2260599
HOT,406,2009,8,19,98.9,22.75,-158,0.013214902,0.36059267,2.325413
HOT,406,2009,8,19,124.7,22.75,-158,0.008401712,0.26844494,1.5676365
HOT,406,2009,8,19,153.1,22.75,-158,0.005841115,0.2049514,1.2706987
HOT,406,2009,8,19,174.6,22.75,-158,0.00389432,0.14757422,1.0043246
HOT,406,2009,8,19,201,22.75,-158,0.006149466,0.1024911,0.64569393
HOT,407,2009,9,25,5.3,22.75,-158,0.004809172,0.33664201,2.2101725
HOT,407,2009,9,25,24.9,22.75,-158,0.00706106,0.31621268,2.3536866
HOT,407,2009,9,25,44.5,22.75,-158,0.001637992,0.33169338,2.3034262
HOT,407,2009,9,25,69.1,22.75,-158,0.004505983,0.27138305,1.7409479
HOT,407,2009,9,25,99.7,22.75,-158,0.003585488,0.30937635,1.6698127
HOT,407,2009,9,25,123.9,22.75,-158,0.002254184,0.15164509,0.78896433
HOT,407,2009,9,25,149.4,22.75,-158,0.000614905,0.1199064,0.66614665
HOT,407,2009,9,25,175.2,22.75,-158,0.001947439,0.088147248,0.62523048
HOT,407,2009,9,25,201.2,22.75,-158,0.001947802,0.073811448,0.52283109
HOT,408,2009,11,3,4.8,22.75,-158,0.008390306,0.30184636,2.1998972
HOT,408,2009,11,3,23.5,22.75,-158,0.008390289,0.31003142,2.1282685
HOT,408,2009,11,3,45.4,22.75,-158,0.008390338,0.31310287,2.0259598
HOT,408,2009,11,3,75.3,22.75,-158,0.008088091,0.31738079,2.1090465
HOT,408,2009,11,3,109.9,22.75,-158,0.005532835,0.33094548,1.7725563
HOT,408,2009,11,3,114,22.75,-158,0,0,0
HOT,408,2009,11,3,125.3,22.75,-158,0.003586422,0.18649394,1.3013588
HOT,408,2009,11,3,174.9,22.75,-158,0.011582975,0.08200336,0.49202016
HOT,408,2009,11,3,202.6,22.75,-158,0.013328185,0.058438965,0.46136025
HOT,409,2009,12,10,4.8,22.75,-158,0.007064103,0.29894464,1.7916203
HOT,409,2009,12,10,24.7,22.75,-158,0.00675706,0.29792493,1.9452143
HOT,409,2009,12,10,59.3,22.75,-158,0.004811879,0.25799861,1.8326092
HOT,409,2009,12,10,85,22.75,-158,0.002253896,0.32579036,1.8338514
HOT,409,2009,12,10,100.5,22.75,-158,-9999,0.22234601,2.8689808
HOT,409,2009,12,10,125.8,22.75,-158,-9999,0.14858614,0.84028024
Atlantic,410,1973,8,10,30,31.1,-9.88,0.085,1.43,8.11
Atlantic,411,1973,8,1,20,30.88,-10.02,0.066,1.36,9.92
Atlantic,411,1973,8,1,30,30.88,-10.02,0.081,1.61,10.2
Atlantic,410,1973,8,10,20,31.1,-9.88,0.115,1.68,10.8
Atlantic,411,1973,8,1,0,30.88,-10.02,0.109,1.66,11.8
Atlantic,411,1973,8,1,5,30.88,-10.02,0.111,1.99,13.1
Atlantic,411,1973,8,1,10,30.88,-10.02,0.1,2.2,13.1
Atlantic,412,1973,8,5,30,30.88,-9.85,0.103,1.65,13.7
Atlantic,410,1973,8,10,10,31.1,-9.88,0.192,2.61,15.7
Atlantic,412,1973,8,5,20,30.88,-9.85,0.163,2.45,16.3
Atlantic,413,1973,7,28,5,31.27,-9.88,0.157,2.48,17.3
Atlantic,410,1973,8,10,0,31.1,-9.88,0.201,3.03,17.8
Atlantic,410,1973,8,10,5,31.1,-9.88,0.188,2.87,17.9
Atlantic,413,1973,7,28,10,31.27,-9.88,0.138,2.56,18.1
Atlantic,413,1973,7,28,20,31.27,-9.88,0.118,2.47,18.5
Atlantic,412,1973,8,5,10,30.88,-9.85,0.223,3.25,19.2
Atlantic,413,1973,7,28,30,31.27,-9.88,0.142,2.72,21.4
Atlantic,412,1973,8,5,5,30.88,-9.85,0.274,3.63,21.4
Atlantic,412,1973,8,5,0,30.88,-9.85,0.244,3.71,25
BATS,414,1997,11,12,20.2,31.67,-64.17,0.005,-9999,1.29
BATS,415,1997,7,16,20.2,31.67,-64.17,0.007,-9999,1.521
BATS,416,1996,8,8,3.9,31.67,-64.17,0.007,-9999,1.565
BATS,417,1997,2,21,3.6,31.67,-64.17,0.007,-9999,1.7
BATS,418,1997,3,5,20.9,31.67,-64.17,0.007,-9999,1.7
BATS,418,1997,3,5,3.4,31.67,-64.17,0.008,-9999,1.712
BATS,417,1997,2,21,21.1,31.67,-64.17,0.008,-9999,1.719
BATS,419,1997,1,14,39,31.67,-64.17,0.016,-9999,1.737
BATS,420,1997,3,19,3.1,31.67,-64.17,0.008,-9999,1.777
BATS,421,1996,9,3,3.1,31.67,-64.17,0.01,-9999,1.809
BATS,416,1996,8,8,20.7,31.67,-64.17,0.01,-9999,1.897
BATS,422,1997,12,9,38.8,31.67,-64.17,0.01,-9999,1.917
BATS,423,1996,10,9,3.3,31.67,-64.17,0.008,-9999,1.922
BATS,417,1997,2,21,40.1,31.67,-64.17,0.008,-9999,1.924
BATS,422,1997,12,9,3.3,31.67,-64.17,0.01,-9999,1.944
BATS,424,1997,2,7,41.1,31.67,-64.17,0.01,-9999,1.974
BATS,425,1997,9,12,3.1,31.67,-64.17,0.007,-9999,1.984
BATS,419,1997,1,14,4.9,31.67,-64.17,0.012,-9999,2.012
BATS,424,1997,2,7,20.5,31.67,-64.17,0.011,-9999,2.018
BATS,424,1997,2,7,3.3,31.67,-64.17,0.007,-9999,2.045
BATS,422,1997,12,9,19.6,31.67,-64.17,0.01,-9999,2.077
BATS,421,1996,9,3,19.9,31.67,-64.17,0.018,-9999,2.085
BATS,419,1997,1,14,20.9,31.67,-64.17,0.012,-9999,2.088
BATS,420,1997,3,19,41.2,31.67,-64.17,0.017,-9999,2.089
BATS,426,1995,12,15,19.7,31.67,-64.17,0.015,-9999,2.093
BATS,425,1997,9,12,40.4,31.67,-64.17,0.004,-9999,2.103
BATS,427,1996,11,6,3.6,31.67,-64.17,0.01,-9999,2.103
BATS,428,1996,3,15,2.4,31.67,-64.17,0.01,-9999,2.107
BATS,425,1997,9,12,20,31.67,-64.17,0.005,-9999,2.137
BATS,427,1996,11,6,40.8,31.67,-64.17,0.005,-9999,2.143
BATS,423,1996,10,9,40.2,31.67,-64.17,0.012,-9999,2.174
BATS,426,1995,12,15,40.6,31.67,-64.17,0.012,-9999,2.183
BATS,415,1997,7,16,2.6,31.67,-64.17,0.006,-9999,2.185
BATS,423,1996,10,9,21.2,31.67,-64.17,0.01,-9999,2.208
BATS,429,1997,5,6,2.6,31.67,-64.17,0.014,-9999,2.225
BATS,414,1997,11,12,2.1,31.67,-64.17,0.006,-9999,2.242
BATS,430,1996,2,28,2.6,31.67,-64.17,0.016,-9999,2.265
BATS,431,1996,4,13,4.2,31.67,-64.17,0.013,-9999,2.266
BATS,420,1997,3,19,19.9,31.67,-64.17,0.008,-9999,2.291
BATS,427,1996,11,6,21,31.67,-64.17,0.008,-9999,2.31
BATS,428,1996,3,15,20.4,31.67,-64.17,0.011,-9999,2.324
BATS,432,1997,4,9,3.3,31.67,-64.17,0.009,-9999,2.35
BATS,433,1997,1,28,3.2,31.67,-64.17,0.011,-9999,2.365
BATS,429,1997,5,6,20.7,31.67,-64.17,0.012,-9999,2.369
BATS,414,1997,11,12,39.9,31.67,-64.17,0.005,-9999,2.426
BATS,434,1996,2,15,3.5,31.67,-64.17,0.023,-9999,2.453
BATS,435,1996,12,14,20.8,31.67,-64.17,0.016,-9999,2.453
BATS,429,1997,5,6,40.3,31.67,-64.17,0.018,-9999,2.469
BATS,436,1996,3,28,2.5,31.67,-64.17,0.008,-9999,2.475
BATS,437,1996,6,11,2.8,31.67,-64.17,0.009,-9999,2.503
BATS,438,1997,8,12,20.6,31.67,-64.17,0.006,-9999,2.504
BATS,435,1996,12,14,39.5,31.67,-64.17,0.019,-9999,2.509
BATS,438,1997,8,12,2,31.67,-64.17,0.009,-9999,2.512
BATS,431,1996,4,13,20.1,31.67,-64.17,0.014,-9999,2.528
BATS,432,1997,4,9,21.9,31.67,-64.17,0.013,-9999,2.53
BATS,432,1997,4,9,40.5,31.67,-64.17,0.01,-9999,2.559
BATS,431,1996,4,13,39.2,31.67,-64.17,0.013,-9999,2.567
BATS,436,1996,3,28,21.2,31.67,-64.17,0.01,-9999,2.575
BATS,439,1996,5,7,40.4,31.67,-64.17,0.011,-9999,2.598
BATS,435,1996,12,14,4,31.67,-64.17,0.017,-9999,2.604
BATS,440,1997,10,7,19.7,31.67,-64.17,0.007,-9999,2.608
BATS,438,1997,8,12,40.4,31.67,-64.17,0.011,-9999,2.66
BATS,434,1996,2,15,40.5,31.67,-64.17,0.025,-9999,2.727
BATS,430,1996,2,28,41.5,31.67,-64.17,0.013,-9999,2.738
BATS,428,1996,3,15,40.4,31.67,-64.17,0.011,-9999,2.759
BATS,430,1996,2,28,20.4,31.67,-64.17,0.018,-9999,2.778
BATS,434,1996,2,15,20.5,31.67,-64.17,0.017,-9999,2.814
BATS,437,1996,6,11,20.6,31.67,-64.17,0.01,-9999,2.826
BATS,433,1997,1,28,20.8,31.67,-64.17,0.012,-9999,2.837
BATS,441,1997,6,11,20,31.67,-64.17,0.014,-9999,2.87
BATS,440,1997,10,7,2.4,31.67,-64.17,0.007,-9999,2.892
BATS,416,1996,8,8,40.1,31.67,-64.17,0.01,-9999,2.97
BATS,421,1996,9,3,39.5,31.67,-64.17,0.015,-9999,2.991
BATS,442,1996,1,30,18.6,31.67,-64.17,0.025,-9999,2.998
BATS,439,1996,5,7,3.4,31.67,-64.17,0.014,-9999,3.003
BATS,437,1996,6,11,40.2,31.67,-64.17,0.012,-9999,3.02
BATS,443,1996,7,9,3.1,31.67,-64.17,0.013,-9999,3.022
BATS,442,1996,1,30,2.2,31.67,-64.17,0.019,-9999,3.025
BATS,426,1995,12,15,0.7,31.67,-64.17,0.013,-9999,3.058
BATS,439,1996,5,7,20,31.67,-64.17,0.013,-9999,3.071
BATS,433,1997,1,28,39.4,31.67,-64.17,0.013,-9999,3.115
BATS,418,1997,3,5,40.4,31.67,-64.17,0.008,-9999,3.139
BATS,441,1997,6,11,40.3,31.67,-64.17,0.013,-9999,3.22
BATS,442,1996,1,30,39.3,31.67,-64.17,0.022,-9999,3.372
BATS,415,1997,7,16,41.1,31.67,-64.17,0.012,-9999,3.407
BATS,443,1996,7,9,41.3,31.67,-64.17,0.015,-9999,3.537
BATS,444,1996,4,23,2.7,31.67,-64.17,0.023,-9999,3.541
BATS,436,1996,3,28,40.8,31.67,-64.17,0.011,-9999,3.603
BATS,440,1997,10,7,39.7,31.67,-64.17,0.011,-9999,3.609
BATS,443,1996,7,9,20.3,31.67,-64.17,0.013,-9999,3.838
BATS,441,1997,6,11,2.8,31.67,-64.17,0.014,-9999,3.918
BATS,444,1996,4,23,20.8,31.67,-64.17,0.02,-9999,4.567
BATS,444,1996,4,23,40.1,31.67,-64.17,0.022,-9999,5.211
MD03/ICHTYO,445,1974,4,12,5,-51.28,65.93,0.062,0.339,1.873
MD03/ICHTYO,446,1974,3,21,5,-31.93,68.53,0.015,0.274,1.919
MD03/ICHTYO,447,1974,3,30,5,-35.78,63.8,0.019,0.309,2.102
MD03/ICHTYO,448,1974,3,22,5,-33.35,70.82,0.018,0.334,2.168
MD03/ICHTYO,449,1974,3,22,5,-34.67,72.88,0.018,0.319,2.187
MD03/ICHTYO,450,1974,3,21,5,-32.27,69.03,0.015,0.302,2.193
MD03/ICHTYO,451,1974,3,29,5,-29.57,60.03,0.022,0.309,2.2
MD03/ICHTYO,451,1974,3,29,5,-30,60.28,0.021,0.325,2.2
MD03/ICHTYO,447,1974,3,30,5,-35.33,63.5,0.019,0.321,2.2
MD03/ICHTYO,452,1974,3,30,5,-36.7,64.42,0.022,0.344,2.207
MD03/ICHTYO,446,1974,3,21,5,-31.6,68.08,0.014,0.293,2.213
MD03/ICHTYO,449,1974,3,22,5,-34.37,72.4,0.019,0.321,2.219
MD03/ICHTYO,453,1974,3,29,5,-30.45,60.53,0.023,0.315,2.226
MD03/ICHTYO,450,1974,3,21,5,-32.55,69.5,0.016,0.319,2.233
MD03/ICHTYO,454,1974,3,21,5,-29.78,65.52,0.016,0.344,2.246
MD03/ICHTYO,455,1974,3,22,5,-35.22,73.82,0.019,0.334,2.246
MD03/ICHTYO,456,1974,3,30,5,-33.08,62.07,0.018,0.325,2.246
MD03/ICHTYO,456,1974,3,30,5,-33.98,62.62,0.021,0.328,2.246
MD03/ICHTYO,457,1974,3,20,5,-29.47,65.12,0.018,0.338,2.298
MD03/ICHTYO,458,1974,3,30,5,-34.88,63.2,0.021,0.331,2.304
MD03/ICHTYO,459,1974,3,21,5,-33.07,70.37,0.021,0.347,2.311
MD03/ICHTYO,460,1974,3,22,5,-33.78,71.5,0.021,0.351,2.337
MD03/ICHTYO,461,1974,3,22,5,-34.07,71.95,0.022,0.373,2.35
MD03/ICHTYO,462,1974,3,28,5,-27.4,58.88,0.019,0.261,2.389
MD03/ICHTYO,450,1974,3,21,5,-32.8,69.93,0.019,0.36,2.442
MD03/ICHTYO,463,1974,3,22,5,-34.95,73.35,0.02,0.338,2.448
MD03/ICHTYO,464,1974,3,29,5,-31.3,61.03,0.021,0.351,2.468
MD03/ICHTYO,465,1974,3,29,5,-27.83,59.1,0.021,0.341,2.474
MD03/ICHTYO,466,1974,3,20,5,-29.18,64.68,0.017,0.338,2.513
MD03/ICHTYO,467,1974,3,21,5,-30.38,66.38,0.023,0.383,2.52
MD03/ICHTYO,468,1974,3,29,5,-32.75,61.87,0.021,0.344,2.52
MD03/ICHTYO,469,1974,3,21,5,-31.27,67.65,0.017,0.344,2.559
MD03/ICHTYO,453,1974,3,29,5,-30.87,60.78,0.022,0.341,2.585
MD03/ICHTYO,452,1974,3,30,5,-36.23,64.1,0.019,0.331,2.663
MD03/ICHTYO,470,1974,3,22,5,-35.5,74.32,0.021,0.379,2.677
MD03/ICHTYO,471,1974,3,20,5,-28.23,63.48,0.017,0.341,2.689
MD03/ICHTYO,472,1974,3,20,5,-27.63,62.73,0.024,0.401,2.718
MD03/ICHTYO,467,1974,3,21,5,-30.68,66.8,0.02,0.383,2.768
MD03/ICHTYO,470,1974,3,22,5,-35.78,74.8,0.022,0.424,2.768
MD03/ICHTYO,473,1974,3,22,5,-36.08,75.28,0.023,0.418,2.768
MD03/ICHTYO,474,1974,3,21,5,-30.97,67.2,0.018,0.366,2.82
MD03/ICHTYO,464,1974,3,29,5,-31.75,61.3,0.019,0.36,2.833
MD03/ICHTYO,475,1974,4,12,5,-52.68,66.63,0.053,0.54,2.846
MD03/ICHTYO,468,1974,3,29,5,-32.18,61.55,0.023,0.421,2.873
MD03/ICHTYO,476,1974,3,30,5,-37.58,65.05,0.026,0.46,2.885
MD03/ICHTYO,477,1974,3,30,5,-38.25,65.53,0.029,0.466,2.885
MD03/ICHTYO,478,1974,4,20,5,-47.35,55,0.109,0.539,2.885
MD03/ICHTYO,479,1974,4,11,5,-55.1,68.57,0.048,0.524,2.892
MD03/ICHTYO,480,1974,3,20,5,-27.93,63.1,0.022,0.386,2.984
MD03/ICHTYO,471,1974,3,20,5,-28.55,63.87,0.021,0.399,3.101
MD03/ICHTYO,481,1974,3,30,5,-37.15,64.72,0.027,0.466,3.147
MD03/ICHTYO,482,1974,3,28,5,-26.05,58.25,0.019,0.366,3.159
MD03/ICHTYO,483,1974,3,30,5,-34.43,62.9,0.024,0.409,3.218
MD03/ICHTYO,484,1974,4,12,5,-54.02,67.7,0.051,0.598,3.225
MD03/ICHTYO,485,1974,4,9,5,-53.12,72.83,0.073,0.608,3.31
MD03/ICHTYO,486,1974,3,20,5,-26.73,61.65,0.023,0.554,3.329
MD03/ICHTYO,472,1974,3,20,5,-27.03,62.02,0.022,0.487,3.349
MD03/ICHTYO,487,1974,4,12,5,-53.12,66.97,0.066,0.611,3.355
MD03/ICHTYO,488,1974,4,12,5,-51.77,66.15,0.053,0.563,3.355
MD03/ICHTYO,489,1974,3,29,5,-29.13,59.8,0.022,0.434,3.375
MD03/ICHTYO,490,1974,4,11,5,-54.67,68.2,0.051,0.604,3.44
MD03/ICHTYO,491,1974,3,29,5,-28.7,59.57,0.024,0.392,3.467
MD03/ICHTYO,492,1974,3,20,5,-28.85,64.27,0.02,0.441,3.473
MD03/ICHTYO,493,1974,4,9,5,-54.48,71.37,0.059,0.627,3.479
MD03/ICHTYO,494,1974,4,11,5,-54.23,67.88,0.053,0.595,3.479
MD03/ICHTYO,485,1974,4,9,5,-53.33,72.48,0.058,0.598,3.486
MD03/ICHTYO,495,1974,4,13,5,-47.85,63.9,0.065,0.617,3.525
MD03/ICHTYO,496,1974,4,1,5,-47.2,73.65,0.039,0.317,3.538
MD03/ICHTYO,485,1974,4,9,5,-53.6,72.25,0.068,0.614,3.545
MD03/ICHTYO,497,1974,3,23,5,-37.05,76.67,0.031,0.566,3.551
MD03/ICHTYO,498,1974,4,3,5,-50.67,71.57,0.038,0.634,3.577
MD03/ICHTYO,499,1974,4,13,5,-49.8,64.97,0.065,0.656,3.577
MD03/ICHTYO,472,1974,3,20,5,-27.33,62.37,0.021,0.506,3.603
MD03/ICHTYO,475,1974,4,12,5,-52.22,66.37,0.054,0.643,3.603
MD03/ICHTYO,500,1974,4,13,5,-48.3,64.1,0.062,0.617,3.643
MD03/ICHTYO,501,1974,4,9,5,-53.93,71.88,0.053,0.659,3.668
MD03/ICHTYO,502,1974,3,23,5,-36.73,76.23,0.026,0.595,3.753
MD03/ICHTYO,503,1974,4,10,5,-54.72,71.13,0.055,0.685,3.76
MD03/ICHTYO,504,1974,4,12,5,-50.97,65.77,0.108,0.698,3.76
MD03/ICHTYO,505,1974,4,14,5,-47.4,64.72,0.101,0.711,3.76
MD03/ICHTYO,500,1974,4,13,5,-48.75,64.3,0.076,0.666,3.786
MD03/ICHTYO,506,1974,4,10,5,-55.95,70.02,0.049,0.611,3.813
MD03/ICHTYO,507,1974,4,14,5,-47.52,63.68,0.147,0.701,3.982
MD03/ICHTYO,482,1974,3,28,5,-26.48,58.47,0.022,0.309,3.995
MD03/ICHTYO,473,1974,3,22,5,-36.4,75.77,0.033,0.621,4.008
MD03/ICHTYO,499,1974,4,13,5,-49.2,64.5,0.07,0.73,4.034
MD03/ICHTYO,508,1974,3,28,5,-24.25,57.37,0.023,0.379,4.041
MD03/ICHTYO,509,1974,4,19,5,-49.47,61.5,0.075,0.769,4.099
MD03/ICHTYO,510,1974,3,20,5,-26.17,60.97,0.03,0.516,4.211
MD03/ICHTYO,511,1974,4,23,5,-44.67,46.2,0.093,0.765,4.243
MD03/ICHTYO,479,1974,4,11,5,-55.5,68.92,0.064,0.688,4.25
MD03/ICHTYO,512,1974,4,26,5,-37.97,27.35,0.043,0.653,4.302
MD03/ICHTYO,513,1974,4,19,5,-48.48,58.33,0.086,0.791,4.361
MD03/ICHTYO,514,1974,4,3,5,-49.52,71.53,0.052,0.846,4.368
MD03/ICHTYO,515,1974,3,19,5,-25.4,59.92,0.029,0.627,4.407
MD03/ICHTYO,516,1974,4,14,5,-47.42,65.4,0.075,0.765,4.413
MD03/ICHTYO,515,1974,3,19,5,-25.03,59.58,0.039,0.617,4.426
MD03/ICHTYO,506,1974,4,10,5,-55.53,70.38,0.064,0.624,4.53
MD03/ICHTYO,517,1974,4,2,5,-49.1,75.65,0.042,0.807,4.557
MD03/ICHTYO,518,1974,4,3,5,-49.67,73.83,0.044,0.801,4.622
MD03/ICHTYO,519,1974,4,19,5,-49.13,60.4,0.092,0.794,4.753
MD03/ICHTYO,520,1974,4,14,5,-47.42,66.07,0.074,0.91,4.792
MD03/ICHTYO,521,1974,4,19,5,-48.83,59.35,0.064,0.913,4.831
MD03/ICHTYO,522,1974,4,1,5,-45.55,71.93,0.049,0.968,4.961
MD03/ICHTYO,523,1974,4,23,5,-43.92,43.85,0.097,0.878,4.988
MD03/ICHTYO,514,1974,4,3,5,-49.47,71.77,0.058,0.9,5.092
MD03/ICHTYO,524,1974,4,18,5,-49.88,62.65,0.138,1.084,5.144
MD03/ICHTYO,525,1974,3,19,5,-24.75,59.23,0.056,0.656,5.151
MD03/ICHTYO,526,1974,4,23,5,-44.3,45.07,0.093,0.932,5.248
MD03/ICHTYO,527,1974,4,1,5,-46.8,73.22,0.062,0.951,5.288
MD03/ICHTYO,528,1974,4,23,5,-43.53,42.7,0.097,0.932,5.301
MD03/ICHTYO,529,1974,4,20,5,-46.93,53.83,0.067,1.077,5.327
MD03/ICHTYO,530,1974,3,19,5,-25.97,60.62,0.03,0.612,5.405
MD03/ICHTYO,531,1974,4,19,5,-47.73,56.15,0.174,1.054,5.627
MD03/ICHTYO,532,1974,4,23,5,-45.03,47.37,0.086,0.974,5.783
MD03/ICHTYO,533,1974,4,18,5,-49.95,63.82,0.11,0.91,5.888
MD03/ICHTYO,534,1974,4,25,5,-39.37,31.12,0.052,1.013,6.163
MD03/ICHTYO,522,1974,4,1,5,-45.33,71.72,0.066,1.116,6.188
MD03/ICHTYO,535,1974,4,18,5,-49.53,64.88,0.137,0.996,6.214
MD03/ICHTYO,536,1974,4,25,5,-40.23,33.2,0.056,1.093,6.241
MD03/ICHTYO,537,1974,3,31,5,-43.12,69.5,0.056,1.096,6.352
MD03/ICHTYO,538,1974,3,23,5,-37.73,77.53,0.049,1.124,6.423
MD03/ICHTYO,539,1974,4,2,5,-48.37,74.93,0.065,0.996,6.561
MD03/ICHTYO,540,1974,4,24,5,-41.88,37.82,0.067,1.103,6.619
MD03/ICHTYO,541,1974,4,18,5,-49.63,66.82,0.098,0.861,6.763
MD03/ICHTYO,542,1974,4,24,5,-41.52,36.72,0.069,1.186,6.769
MD03/ICHTYO,543,1974,3,31,5,-41.4,68.05,0.062,1.131,6.776
MD03/ICHTYO,544,1974,4,1,5,-43.52,69.9,0.064,1.196,6.802
MD03/ICHTYO,545,1974,4,25,5,-40.57,34.32,0.065,1.305,7.05
MD03/ICHTYO,546,1974,3,31,5,-39.77,66.72,0.055,1.112,7.193
MD03/ICHTYO,547,1974,4,25,5,-39.85,32.17,0.066,1.225,7.207
MD03/ICHTYO,548,1974,4,26,5,-38.32,28.3,0.097,1.678,7.207
MD03/ICHTYO,549,1974,4,22,5,-46.15,50.72,0.106,1.206,7.259
MD03/ICHTYO,550,1974,4,24,5,-43.03,41.23,0.138,1.309,7.272
MD03/ICHTYO,517,1974,4,2,5,-49.48,75.98,0.047,0.968,7.318
MD03/ICHTYO,546,1974,3,31,5,-39.35,66.37,0.063,1.164,7.35
MD03/ICHTYO,551,1974,4,1,5,-44.73,71.08,0.077,1.183,7.389
MD03/ICHTYO,522,1974,4,1,5,-45.13,71.5,0.07,1.309,7.481
MD03/ICHTYO,552,1974,3,31,5,-42.27,68.75,0.057,1.234,7.507
MD03/ICHTYO,553,1974,4,18,5,-49.55,65.97,0.111,0.955,7.573
MD03/ICHTYO,554,1974,3,31,5,-40.58,67.43,0.077,1.35,7.808
MD03/ICHTYO,543,1974,3,31,5,-41.83,68.42,0.075,1.273,7.814
MD03/ICHTYO,554,1974,3,31,5,-40.98,67.72,0.07,1.386,7.944
MD03/ICHTYO,555,1974,4,26,5,-37.68,26.38,0.069,1.21,8.167
MD03/ICHTYO,556,1974,4,1,5,-47.98,74.52,0.095,1.514,8.29
MD03/ICHTYO,557,1974,4,3,5,-49.57,72.3,0.095,1.495,8.356
